genus,href,title,caption,author
"Mononchoides striatus (Bütschli, 1976) Goodey, 1963",https://www.wur.nl/upload_mm/f/1/e/ef02ded5-3285-4fcf-aeb4-24237348b540_Mononchoides%20striatus%20cuticula%20met%20lengterichels%202.jpg,Mononchoides striatus: longitudinal ridges,Mononchoides striatus: longitudinal ridges,Hanny van Megen
"Mononchoides striatus (Bütschli, 1976) Goodey, 1963",https://www.wur.nl/upload_mm/0/6/2/9bfb50c4-a495-414e-b1d7-88e74bd494cc_Mononchoides%20striatus%20vulva.jpg,Mononchoides striatus: vulva,Mononchoides striatus: vulva,Hanny van Megen
"Mononchoides striatus (Bütschli, 1976) Goodey, 1963",https://www.wur.nl/upload_mm/a/2/2/2548b79d-e46d-4204-b34f-150275c1c633_Mononchoides%20striatus%20anale%20opening.jpg,Mononchoides striatus: anal opening,Mononchoides striatus: anal opening,Hanny van Megen
"Mononchus Bastian, 1865",,,,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/c/e/0/88027a60-f0e7-42c9-8046-b57809f50860_Mononchus%20truncatus%20overzicht%202.jpg,Mononchus truncatus: female body ,Mononchus truncatus: female body,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/7/2/d/182f5e04-c5ee-4ea9-965f-bc1149be0d57_Mononchus%20truncatus%20tand%20op%2072%20%25%20van%20mondholte.jpg,Mononchus truncatus: head region with a large dorsal tooth in a barrel-shaped buccal cavity ,Mononchus truncatus: head region with a large dorsal tooth in a barrel-shaped buccal cavity,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/6/c/1/e7ab589e-50ca-4cbc-b445-fdf585cd9252_Mononchus%20truncatus%20dwarsrichels%20zijkant%20mondholte.jpg,Mononchus truncatus: buccal cavity with transverse subventral rib,Mononchus truncatus: buccal cavity with transverse subventral rib,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/a/a/7/32b82cd1-667b-40e9-bd63-cf2a45027c0e_Mononchus%20truncatus%20slokdarmbasis%2C%20cardia.jpg,"Mononchus truncatus: pharynx base, with cardia and intestine","Mononchus truncatus: pharynx base, with cardia and intestine",Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/4/0/c/ef3961d9-8130-40bf-b831-6f6611d40687_Mononchus%20truncatus%20vulva%2C%20vagina.jpg,"Mononchus truncatus: vulva, vagina","Mononchus truncatus: vulva, vagina",Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/1/4/8/38277ecb-b0ad-4838-bf4c-f141958d56dc_Mononchus%20truncatus%20anale%20opening.jpg,Mononchus truncatus: anal opening,Mononchus truncatus: anal opening,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/9/a/5/1898b00e-5da7-4b37-950c-af25774948e6_Mononchus%20truncatus%20staart%20spatelvormig%20met%20afvoerbuisje.jpg,Mononchus truncatus: tail with terminal spinneret,Mononchus truncatus: tail with terminal spinneret,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/0/0/3/3b3a8380-00a3-44a4-8fd4-4549e233d1a8_Monochus%20tunbridgensis%20overzicht.jpg,Mononchus tunbridgensis:  Female body,Mononchus tunbridgensis:  Female body,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/0/c/e/d76f1ec0-a3fd-469f-8906-d110865353fc_Monochus%20tunbridgensis%20tandjes%20aan%20mondholtebasis.jpg,Mononchus tunbridgensis: head reagion with dorsal tooth in buccal cavity ,Mononchus tunbridgensis: head reagion with dorsal tooth in buccal cavity,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/9/b/a/75d15a22-5969-4f44-beb4-7e5e8e148fb7_Monochus%20tunbridgensis%20mondholte%2Csnijtand%2Crugligging.jpg,Mononchus tunbridgensis: head region in ventral view,Mononchus tunbridgensis: head region in ventral view,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/e/c/8/a98535e4-fc03-48d6-bdc9-41e52f91b782_Monochus%20tunbridgensis%20slokdarmbasis%2C%20cardia.jpg,Mononchus tunbridgensis: pharynx base with cardia and intestine,Mononchus tunbridgensis: pharynx base with cardia and intestine,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/9/e/2/7dd3c13d-0dac-47a5-ad8a-938b48b826db_Monochus%20tunbridgensis%20vulva%201.jpg,Mononchus tunbridgensis: vulva ,Mononchus tunbridgensis: vulva,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/d/0/4/2d5ad8b6-2b8c-4f64-b031-df2101784b9f_Monochus%20tunbridgensis%20anale%20opening%201.jpg,Mononchus tunbridgensis: anal opening ,Mononchus tunbridgensis: anal opening,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/8/3/5/48646e25-7adf-4ea0-9943-a56c9b1a0604_Monochus%20tunbridgensis%20anale%20opening.jpg,Mononchus tunbridgensis: anal opening ,Mononchus tunbridgensis: anal opening,Hanny van Megen
"Mononchus Bastian, 1865",https://www.wur.nl/upload_mm/d/9/d/aae50883-4d11-4371-bfca-017a8d220ece_Monochus%20tunbridgensis%20staartpunt.jpg,Mononchus tunbridgensis: posterior tail region,Mononchus tunbridgensis: posterior tail region,Hanny van Megen
Mylonchulus,,,,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/1/0/4d7672da-7d95-449d-b50e-095384c1ac61_Mylonchulus7.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/0/7/c/612021f2-f226-4bef-bf10-51c18bc777c7_Mylonchulus5.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/d/0/0/3b685d0b-7e2a-494b-90cc-091f9d7248f3_Mylonchulus10.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/4/d/7/750c191f-937f-487c-a409-d349b7170b33_Mylonchulus11.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/e/a/4bd2b001-f95f-40d3-b417-ffb8e05663e6_Mylonchulus3.jpg,Mylonchulus: short tail,Mylonchulus: short tail,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/c/c/ef125114-f213-4010-bb2e-a0a1d30bfb8d_Mylonchulus9.jpg,Mylonchulus: short tail,Mylonchulus: short tail,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/a/8/0/c577e8ef-95b1-47ee-8a31-df22a82a5820_Mylonchulus1%20overview1%20%281%29.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/c/6/4/a92d87ae-e176-45b2-916a-f9b7b85f2ab5_Mylonchulus1%20overview1%20%282%29.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/e/d/0/6eff8a7f-8e6a-415d-b27f-d80dcea8c6bd_Mylonchulus.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/c/b/9/26df4209-4381-4c02-990b-eaad91ee6906_Mylonchulus%202.jpg,Mylonchulus,Mylonchulus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/5/9/0939fc0f-88b1-4ee4-94f6-7af4ccf51660_Mylonchulus1%20head%20papiles.jpg,Mylonchulus: head papillae,Mylonchulus: head papillae,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/a/b/44e98937-0244-4548-9f8f-87af164a2af7_Mylonchulus1%20mouth%20cavity%20dorsal%20thoot.jpg,"Mylonchulus: mouth cavity, dorsal tooth","Mylonchulus: mouth cavity, dorsal tooth",Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/5/3/5/58073b10-a67d-4804-9bac-1bdadb319e3e_Mylonchulus1%20mouth%20cavity%20theet%20rows.jpg,"Mylonchulus: mouth cavity, rasp-like denticles","Mylonchulus: mouth cavity, rasp-like denticles",Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/f/7/fba5c40d-9d7f-4bed-bb60-5fd40d13152a_Mylonchulus1%20cardia.jpg,Mylonchulus: cardia,Mylonchulus: cardia,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/4/2/e5c5bdc1-8574-4435-8437-ffee24e1e7ef_Mylonchulus1%20vagina%20sclerotisations.jpg,Mylonchulus: vagina (sclerotised),Mylonchulus: vagina (sclerotised),Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/e/8/2c510b26-7938-4180-83cb-de987757374f_Mylonchus%20vagina.jpg,Mylonchus: vagina,Mylonchus: vagina,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/8/8/5/d6a8ebab-8d88-4ae6-aaff-486f7577e48d_Mylonchulus1%20tail%20afvoerbuisje.jpg,Mylonchulus: tail with conspicious gland opening,Mylonchulus: tail with conspicious gland opening,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/8/d/4/e5bced16-0ee7-4008-98f0-079d8d7dd7de_Mylonchulus%20sigmaturus%20%20overzicht%202.jpg,Mylonchulus sigmaturus,Mylonchulus sigmaturus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/6/d/9/342a7f7a-cb67-49ac-87c8-39e8c88f2cf6_Mylonchulus%20sigmaturus%20kop%2Bged.%20slokdarm.jpg,"Mylonchulus sigmaturus: head region, posterior part of the esophagus","Mylonchulus sigmaturus: head region, posterior part of the esophagus",Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/e/f/4/588e94db-cac5-4278-bcc0-e9b26b6aa979_Mylonchulus%20sigmaturus%20%20dorsale%20tand%20%28002%29.jpg,Mylonchulus sigmaturus: large dorsal anterior tooth,Mylonchulus sigmaturus: large dorsal anterior tooth,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/6/6/5/bd60c12a-199c-44d2-b243-d3364a370cf0_Mylonchulus%20sigmaturus%20%20mondholte%20%2Bdorsale%2Bkleine%20tandjes.jpg,"Mylonchulus sigmaturus: oral cavity, large and small dorsal anterior tooth ","Mylonchulus sigmaturus: oral cavity, large and small dorsal anterior tooth",Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/a/3/e/251c995f-36ba-4415-a519-9c6c69fa575c_Mylonchulus%20sigmaturus%20rijen%20kleine%20tandjes.jpg,Mylonchulus sigmaturus: rows of rasp-like denticles,Mylonchulus sigmaturus: rows of rasp-like denticles,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/b/3/2/1930e132-5206-4f5d-b164-25644d537771_Mylonchulus%20sigmaturus%20%20cardia.jpg,Mylonchulus sigmaturus: cardia,Mylonchulus sigmaturus: cardia,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/c/e/71d6185a-f898-48d7-9e01-493779602a0a_Mylonchulus%20sigmaturus%20%20vulva.jpg,Mylonchulus sigmaturus: vulva,Mylonchulus sigmaturus: vulva,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/f/4/7/c5fefae8-4aa3-4507-b84c-7502079c287c_Mylonchulus%20sigmaturus%20%20staart.jpg,Mylonchulus sigmaturus: tail region,Mylonchulus sigmaturus: tail region,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/a/b/2/5a73f80d-d0da-447c-951d-cb7d184cbb9f_Mylonchulus%20sigmaturus%20%20afvoerkanaaltje.jpg,Mylonchulus sigmaturus: tail with conspicious gland opening,Mylonchulus sigmaturus: tail with conspicious gland opening,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/4/5/d/548c144a-ce13-46e7-b898-0f4ccc3f9e24_Mylonchulus%20rotundicandatus%20femaile%20head%20region1.jpg,Mylonchulus rotundicaudatus: female head region,Mylonchulus rotundicaudatus: female head region,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/e/6/7/a5e49bd4-59e8-4c16-b093-ea24f52754f8_Mylonchulus%20rotundicandatus%20femaile%20head%20region2.jpg,Mylonchulus rotundicaudatus: female head region,Mylonchulus rotundicaudatus: female head region,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/c/a/5/6876cb86-84ef-40fe-9304-26b3ec224f50_Mylonchulus%20rotundicandatus%20female%20sperms%20%26%20vulva%20around.jpg,Mylonchulus rotundicaudatus: female sperms and vulva around,Mylonchulus rotundicaudatus: female sperms and vulva around,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/0/7/b51666d6-d97e-4e88-865a-192d00c2ef6b_Mylonchulus%20rotundicandatus%20female%20vulva%20region.jpg,Mylonchulus rotundicaudatus: female vulva region,Mylonchulus rotundicaudatus: female vulva region,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/4/9/f/747ad8d9-d856-4073-8f65-fb08431cd068_Mylonchulus%20rotundicandatus%20female_vagina%20region.jpg,Mylonchulus rotundicaudatus: female vagina region,Mylonchulus rotundicaudatus: female vagina region,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/4/6/5/02025f45-666f-4853-a58b-38387051ab22_Mylonchulus%20rotundicandatus%20male%20sperms.jpg,Mylonchulus rotundicaudatus: male sperms,Mylonchulus rotundicaudatus: male sperms,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/3/5/b/f81fb5b6-0cfe-430b-9dd2-61dca1fa769b_Mylonchulus%20rotundicandatus%20male%20suplements%20tail%20spicules.jpg,Mylonchulus rotundicaudatus: male suplements tail spicules,Mylonchulus rotundicaudatus: male suplements tail spicules,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/8/5/f/3f1f6e1f-e58c-4024-9bce-2492e777cf89_Mylonchulus%20rotundicandatus%20male%20spicules.jpg,Mylonchulus rotundicaudatus: male spicules,Mylonchulus rotundicaudatus: male spicules,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/3/2/1f97b7a9-ff77-4cc0-9537-c8b0b91deeb4_Mylonchulus%20rotundicandatus%20male%20tail%20caudal%20glands.jpg,Mylonchulus rotundicaudatus: male tail caudal glands,Mylonchulus rotundicaudatus: male tail caudal glands,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/8/0/1/eb708f14-5dc4-44df-b533-caec1a4b8f34_Mylonchulus%20rotundicandatusmale%20lateral%20guiding%20pices.jpg,Mylonchulus rotundicaudatus: male lateral guiding pices,Mylonchulus rotundicaudatus: male lateral guiding pices,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/2/4/0/e8420e8f-ab4f-4f76-b39e-968c443ab3d1_Mylonchulus%20rotundicandatus%20female%20tail%20point.jpg,Mylonchulus rotundicaudatus: female tail point,Mylonchulus rotundicaudatus: female tail point,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/1/f/5/7d8160cc-05a9-4ee1-be16-586f37558ca8_MYLONCHULUS%20-%20ROTUNDICAUDATUS.jpg,Mylonchulus rotundicaudatus,Mylonchulus rotundicaudatus,Hanny van Megen
Mylonchulus,https://www.wur.nl/upload_mm/c/8/a/fd45e34c-c18a-4c8a-9bbb-fa3572baab98_MYLONCHULUS%20-%20PARABRACHYURUS.jpg,Mylonchulus parabrachyrus,Mylonchulus parabrachyrus,Hanny van Megen
Nacobbus aberrans sensu lato,,,,Gerrit Karssen and Adriaan van Aalst
"Nygolaimus brachyuris (de Man, 1880)",,,,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/5/1/c/41f27b45-b946-4b4b-9fbf-60cf8376d1d8_Nygolaimus%20cf.%20brachyuris%20overzicht%20kop%2Bslokdarm.jpg,Nygolaimus brachyuris: anterior body part ,Nygolaimus brachyuris: anterior body part,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/9/b/5/3fc4c560-d6f8-4acc-b1fa-52ba29de4033_Nygolaimus%20cf.%20brachyuris%20basis%20slokdarm%20tot%20en%20%20met%20staart.jpg,Nygolaimus brachyuris: mid and anterior body part,Nygolaimus brachyuris: mid and anterior body part,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/9/3/c/37a71931-d9ed-419c-b26e-cf2a7cef71e9_Nygolaimus%20cf.%20brachyuris%20insnoering%2Bgeleidering.jpg,Nygolaimus brachyuris: lip region set off by constriction  ,Nygolaimus brachyuris: lip region set off by constriction,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/9/9/7/21b80186-28c1-41d1-ab50-2b9d32e61bcb_Nygolaimus%20cf.%20brachyuris%20tand%20kegelvormig.jpg,Nygolaimus brachyuris: deltoid tooth present ,Nygolaimus brachyuris: deltoid tooth present,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/8/f/a/3415f970-0e49-43d3-a695-b38cde5217b0_Nygolaimus%20cf.%20brachyuris%203%20klieren%20aan%20basis%20slokdarm.jpg,Nygolaimus brachyuris: cardial region (pharynx-intestine) with 3 gland nuclei ,Nygolaimus brachyuris: cardial region (pharynx-intestine) with 3 gland nuclei,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/8/3/4/4fb81d5d-910b-4926-b9f7-b314463d6618_Nygolaimus%20cf.%20brachyuris%20vulva.jpg,Nygolaimus brachyuris: vulva ,Nygolaimus brachyuris: vulva,Hanny van Megen
"Nygolaimus brachyuris (de Man, 1880)",https://www.wur.nl/upload_mm/1/7/8/42942622-f61b-4ff0-ae45-63e5fd3a53fd_Nygolaimus%20cf.%20brachyuris%20anale%20opening%2Bstaartpunt.jpg,Nygolaimus brachyuris: tail with anal opening,Nygolaimus brachyuris: tail with anal opening,Hanny van Megen
"Odontophora (Bütschli, 1874)",,,,Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/5/f/5/c67718c0-8225-4d7a-939c-62808d619505_Odontophora%20overzicht.jpg,Odonthophora: adult female body ,Odonthophora: adult female body,Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/0/2/3/df87c0b0-54de-450e-8dad-5c1c9495727f_Odontophora%20overzicht%20slokdarm%202.jpg,"Odonthophora: anterior body part, with long pharynx","Odonthophora: anterior body part, with long pharynx",Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/0/7/2/76308c52-7bc4-48a3-a429-503528f3e7f0_Odonthophora%20amphiden.jpg,"OdonthOdonthophora: head region with buccal cavity, amphid opening and setae","OdonthOdonthophora: head region with buccal cavity, amphid opening and setae",Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/c/1/3/7043ba1f-5fba-4af7-be1f-15424522d4ac_Odonthophora%20setae.jpg,Odonthophora: head region with setae ,Odonthophora: head region with setae,Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/b/a/3/b2e8c40f-23ac-44ce-a7a9-c777a30c4a98_Odonthophora%20slokdarmbasis.jpg,Odonthophora: pharynx (partly),Odonthophora: pharynx (partly),Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/b/d/b/e633e9f2-e5e7-4eaf-8011-d4c72b613ce9_Odonthophora%20vulva.jpg,Odonthophora: vulva ,Odonthophora: vulva,Hanny van Megen
"Odontophora (Bütschli, 1874)",https://www.wur.nl/upload_mm/a/6/7/7ed3dd55-11c1-4bf9-b3b5-d84d65355218_Odonthophora%20anale%20opening%2Cstaart.jpg,Odonthophora: tail with anal opening and spinneret at the tip,Odonthophora: tail with anal opening and spinneret at the tip,Hanny van Megen
Paratrichodorus,,,,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/a/0/d/403a228f-830e-49e8-b12d-a01927bdacbe_Paratrichodorus%20overzicht2.jpg,Paratrichodorus,Paratrichodorus,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/4/d/c/4021f03c-c834-4811-ae85-98e2108b7576_Paratrichodorus%20amphide.jpg,Paratrichodorus: amphid,Paratrichodorus: amphid,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/2/1/1/203a3e61-c822-4321-a4ca-65d00e564f7f_Paratrichodorus%20speer%2C%20voortzetting%2C%20cuticula%2C%20kop.jpg,"Paratrichodorus: odontostyle, extension, cuticle, head","Paratrichodorus: odontostyle, extension, cuticle, head",Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/c/c/3/8328859d-9d7e-428d-87e0-7037f1baef08_Paratrichodorus%20twee%20cuticulakanaaltje.jpg,Paratrichodorus: two (excretory) pores in cuticle,Paratrichodorus: two (excretory) pores in cuticle,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/7/c/b/46115e1e-8b4f-4e79-9d4d-0f1e6a388df0_Paratridochorus%20cuticulakanaaltje%20voor%20staart.jpg,Paratridochorus: cuticle pore in tail region,Paratridochorus: cuticle pore in tail region,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/c/0/4/be94a7e3-e5bb-4375-b24e-b2ca800a9021_Paratrichodorus%20bursa%20staartomvattend.jpg,Paratrichodorus: bursa narrow and rather weakly developed,Paratrichodorus: bursa narrow and rather weakly developed,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/5/9/3/e7b5484c-dcb5-4bf6-a8dc-c087d440644a_Paratrichodorus%20spicula%20%20dwars%20gestreept.jpg,Paratrichodorus: annulated spicules,Paratrichodorus: annulated spicules,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/2/0/2/603e667c-d8c4-42be-b733-259840246066_Paratrichodorus%20spicula%2C%20bursa.jpg,"Paratrichodorus: spicules, bursal","Paratrichodorus: spicules, bursal",Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/5/9/4/b0fafb4f-acdd-4089-b726-e4c7b356de45_Paratrichodorus%20subterminale%20papil.jpg,Paratrichodorus: subterminal papillae,Paratrichodorus: subterminal papillae,Hanny van Megen
Paratrichodorus,https://www.wur.nl/upload_mm/7/a/6/4783be5a-0baf-4b6c-bed9-b0a34ae9be2d_Paratridchodorus%20papil%20voor%20spicula.jpg,Paratridchodorus: papillae for spicules,Paratridchodorus: papillae for spicules,Hanny van Megen
"Pratylenchus crenatus Loof, 1960",,,,Hanny van Megen
