media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0007.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0008--sidefield--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/085-T283--Pratylenchus--fallax/T283--Pratylenchus--fallax/100x0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0003.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0007.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0010.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0011.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0014.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/086-T284--Pratylenchus--fallax/T284--Pratylenchus--fallax/100x0015.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0010.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0011.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0012.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0013.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0014.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0015--gonads--40x.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0016.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0017.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0018.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0019.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0020.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0021.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0022.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0024.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/087-T286--Pratylenchus--fallax/T286--Pratylenchus--fallax/100x0025.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0003.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0007.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0010.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/088-T290--Pratylenchus--fallax/T290--Pratylenchus--fallax/100x0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0003.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0005.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/089-T293--Pratylenchus--penetrans/T293--Pratylenchus--penetrans/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/090-T295--Pratylenchus--penetrans/T295--Pratylenchus--penetrans/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/090-T295--Pratylenchus--penetrans/T295--Pratylenchus--penetrans/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/090-T295--Pratylenchus--penetrans/T295--Pratylenchus--penetrans/100x0002.png,Pratylenchus
